index_str,p,seed,n_nodes,n_neighbors,transitivity,avg_length,sigma,hub_ness,ipr_rho,ipr_O,ipr_eigenvector,variance_rho,variance_O,variance_eigenvector,k_avg,avg_clustering,eigenvalues,weighted_k_avg,weighted_clustering
p0.09102981779915217_n20_k4_seed6,0.09102981779915217,6,20,4,1.03125,1.1368421052631579,1.8789704052580258,1.2195121951219514,0.050000096634602455,0.05000074565070263,(0.07500000000000001+0j),3.0507465201181625e-11,1.503955934299094e-06,0.05000000000000001,4.1,0.5166666666666666,"[-6.778434239157548, -6.236067977499783, -6.19538045617635, -6.0, -5.804210190271158, -5.7936044933348425, -5.555870137888032, -5.000000000000004, -5.0, -4.999999999999998, -4.520157341024204, -4.28407904384041, -4.0805171957065, -3.613171251044928, -3.442463484164953, -1.9222992291938656, -1.7639320225002064, -0.5299599595374107, -0.47985297865979787, 0.0]","[4.664378182854815, 4.180901699437497, 4.017289995577936, 4.099999999999997, 4.0053471076261875, 4.195105651629513, 4.152644777120253, 4.0249999999999995, 4.076923978993101, 4.050734783300796, 4.054978784313503, 4.041221474770753, 4.012442692969526, 4.031605350663787, 4.004894348370485, 4.046219601490773, 4.069098300562506, 4.015093507383222, 4.1587785252292475, 4.1]","[0.5069096050951006, 0.5115163834270844, 0.5088803252910463, 0.5166666666666663, 0.5405613550948103, 0.5068702457951253, 0.5107921002161977, 0.5354166666666664, 0.5003596868815182, 0.5312842490766655, 0.5302018973663217, 0.5008157247284141, 0.5006059332850651, 0.5223358275735127, 0.5264630875382079, 0.5040003664139971, 0.5301502832395826, 0.5007125896639486, 0.5325176086049191, 0.5166666666666666]"
p0.09102981779915217_n20_k4_seed7,0.09102981779915217,7,20,4,0.8888888888888888,0.9410526315789474,1.6722987110622205,1.3333333333333333,0.050000086644111416,0.05000053482620578,(0.08831287151097182+0j),2.7351292555818378e-11,1.0782484387735207e-06,0.05,4.5,0.4749999999999999,"[-8.044320457222527, -7.517874051804369, -6.978426763699498, -6.370433179448626, -6.100387444019032, -5.92287228727317, -5.848028096097448, -5.542538687552602, -5.349182952799039, -5.162023279528479, -4.690865160251331, -4.623104865286575, -4.209452843906677, -3.8708015405748784, -3.7137481043779, -2.3137210467279443, -2.064410005409337, -1.0844781401843593, -0.5933310938361711, 0.0]","[5.343115164685623, 5.404451167990116, 4.98003105569198, 4.704431128886185, 4.21605959388456, 4.468722923914224, 4.771702117878768, 4.440487552015296, 4.316397724101277, 4.194505565022439, 4.219528372973045, 4.141115318167808, 4.347765169771009, 4.420362187399984, 4.150028743562382, 4.605452513541007, 4.162046996817705, 4.275714071990335, 4.3380826317062615, 4.5]","[0.36475819463602355, 0.35726645130484935, 0.40474026244195216, 0.46049450548913995, 0.4738696374694089, 0.5021993690611571, 0.4912696680093865, 0.4615315402342782, 0.4976748298755645, 0.5163962520224432, 0.5137152003378412, 0.5322951972863287, 0.4782025954239561, 0.4729380875557626, 0.5147656131914228, 0.46176454452012733, 0.5181644135789227, 0.4859586634374689, 0.5169949741239666, 0.475]"
p0.10481131341546852_n20_k4_seed0,0.10481131341546852,0,20,4,1.0,1.0294736842105263,1.8558317576433652,1.1627906976744187,0.05000016244261882,0.050001040006338676,(0.08656809673871982+0j),5.127328039447697e-11,2.097694251001291e-06,0.05000000000000001,4.3,0.5066666666666667,"[-7.21707786383733, -7.0317853081536255, -6.252774317816803, -6.000000000000002, -5.999999999999997, -5.920552502104388, -5.766170223315033, -5.505703650761604, -5.278369103406808, -5.000000000000005, -4.786935151257038, -4.502591667783722, -4.104808561626593, -3.750098018865185, -3.573478573339015, -2.1552634823281713, -1.8755493811134398, -0.78757551222639, -0.49126668206487517, 2.220446049250313e-16]","[4.7830177110464795, 4.864986475007532, 4.221376105934324, 4.2222222222222285, 4.99642151388674, 4.066492632289983, 4.269138112669811, 4.133018544857723, 4.367429118659807, 4.075000000000001, 4.299343741451683, 4.077071019104269, 4.048880048256323, 4.239156468619079, 4.12584702917662, 4.240511103253057, 4.253871506437604, 4.108650625442462, 4.303987535571015, 4.3]","[0.4476321450623496, 0.45515633454650833, 0.509288403289489, 0.49629629629629624, 0.5995228685182319, 0.500432819875885, 0.49494924219046477, 0.49862472004160235, 0.5590344230921023, 0.5329166666666664, 0.47104748417236775, 0.4991649999878771, 0.49411175985367417, 0.48173143245561334, 0.533578629306929, 0.5232095547913324, 0.5015696594184121, 0.4900487704429243, 0.5378733251761733, 0.5066666666666666]"
p0.10481131341546852_n20_k4_seed1,0.10481131341546852,1,20,4,0.7411764705882353,0.8589473684210527,1.4729556511843567,1.3043478260869565,0.05000008979995504,0.05000046318583953,(0.08728846399476535+0j),2.8340804262116037e-11,9.333776466729426e-07,0.05000000000000001,4.6,0.4066666666666666,"[-8.185075114302457, -7.9561617609506605, -7.060412036080989, -6.580453659204937, -6.361195410561413, -6.12514535817924, -5.846789170600464, -5.336296384807264, -5.151104340399905, -5.0, -4.999999999999997, -4.795428618601668, -4.195849021792241, -3.9681110065000995, -3.777703202527013, -2.47720485884435, -2.1005795938837655, -1.1818913761443859, -0.9005990866191663, 5.551115123125783e-16]","[5.498948154993963, 5.349876874506638, 4.802875681572431, 4.649478669477218, 4.634916257380117, 4.217156393246403, 4.616642730103916, 4.674037457576895, 4.728764409913527, 4.224223038452173, 4.566666666666659, 4.4697718538552484, 4.402461477045617, 4.454714194169922, 4.257737912855983, 4.342815916053196, 4.503725255793577, 4.378667150827371, 4.350742943961313, 4.6]","[0.27867376045077197, 0.29000163444966764, 0.3467790776254155, 0.3937873569716604, 0.39885096872393866, 0.45714906465868915, 0.4360193521603531, 0.3879046114216095, 0.36791876038833454, 0.49253888591776995, 0.41555555555555734, 0.42112058320842166, 0.4297451741101892, 0.4267386603157281, 0.4720209831269019, 0.4436557149425645, 0.44017588984787476, 0.42912540363564916, 0.4581107817400087, 0.4066666666666668]"
p0.10481131341546852_n20_k4_seed2,0.10481131341546852,2,20,4,0.8759124087591241,0.9978947368421054,1.7450672356515762,1.4285714285714286,0.05000010427535882,0.05000073608914869,(0.07630044442544878+0j),3.2916627333892216e-11,1.4842477447135307e-06,0.049999999999999996,4.2,0.465,"[-7.954771620528634, -6.306827213518541, -6.165632002248808, -5.999999999999997, -5.913369888985917, -5.794819567899042, -5.403077377472495, -5.310224972083027, -5.000000000000004, -5.000000000000001, -4.481642041713732, -4.293946885137488, -4.153763565955134, -3.6055738092716116, -3.518526235508178, -1.8836375591378478, -1.782238734529119, -0.9211196838144786, -0.5108288421959656, 0.0]","[5.314571736712829, 4.238762260367471, 4.211182419899606, 4.2000000000000135, 4.042899089758361, 4.296431928202456, 4.1242375974221765, 4.308967198707916, 4.133333333333334, 4.00162371164969, 4.134643261500106, 4.042024897155377, 4.1650100129781125, 4.081420689009855, 4.036492010242549, 4.10713966067472, 4.195303955782032, 4.1417574408227145, 4.025822507430379, 4.199999999999999]","[0.28740841124506766, 0.4525968502729807, 0.4609060566453187, 0.4649999999999975, 0.49225727588780116, 0.44801018635571405, 0.480354671654893, 0.43829503608868625, 0.4766666666666667, 0.49971585046130435, 0.47531019711923256, 0.4920160047135768, 0.47151382009066123, 0.4855652048269678, 0.49333354398623835, 0.4802106586298082, 0.46743489776821223, 0.4732294183625565, 0.49489109968561945, 0.465]"
p0.10481131341546852_n20_k4_seed3,0.10481131341546852,3,20,4,0.8181818181818182,0.8926315789473683,1.6848280718994586,1.3636363636363635,0.050000096921775095,0.0500006005219735,(0.0847518453324347+0j),3.059601598388076e-11,1.2108249288489971e-06,0.05,4.4,0.44333333333333336,"[-7.916615620270898, -7.589334237935121, -6.760521307003283, -6.441412423485969, -6.051056905744433, -5.882399422693376, -5.625401809006254, -5.257978777832033, -5.000000000000007, -5.000000000000003, -4.732819213507965, -4.437740490554969, -4.1741464272934214, -3.742046493298612, -3.5679191734004965, -2.170572667532955, -1.8291738420181385, -1.0818296513108157, -0.7390315371112205, -2.220446049250313e-16]","[5.42605440106207, 5.464610634750229, 4.829482430459297, 4.40272424460732, 4.10687240593492, 4.133726602043696, 4.141415272590059, 4.24984724121503, 4.266666666666669, 4.000942874131769, 4.7086258253978475, 4.1511931589382005, 4.406965343064523, 4.102186187871548, 4.208232197688696, 4.334355840766365, 4.336862696648773, 4.240893181030794, 4.089285669263962, 4.4]","[0.2889431504437361, 0.3095036857963198, 0.400440189688618, 0.43182888648723894, 0.4816075975582667, 0.48222804276666054, 0.477270761040649, 0.467112496338952, 0.4622222222222216, 0.4998664261646661, 0.39095462725336466, 0.47276332936294646, 0.44416088896507905, 0.48588789385762715, 0.47087361315155585, 0.4445104273575668, 0.4605464639181352, 0.46732575337884796, 0.48515330374554694, 0.44333333333333325]"
p0.10481131341546852_n20_k4_seed4,0.10481131341546852,4,20,4,0.8627450980392157,0.9347368421052632,1.6965675361779389,1.3636363636363635,0.05000010475405719,0.050000575925434255,(0.07599152139024236+0j),3.308476405961751e-11,1.1623954524674628e-06,0.05,4.4,0.45499999999999996,"[-7.744947420748584, -7.191632886540637, -7.04053520079191, -6.191839554875687, -6.052122637701512, -5.884788159239809, -5.796277234247668, -5.47700229834089, -5.000000000000003, -5.000000000000001, -4.72447487735569, -4.50294838229813, -4.173720700352683, -3.8790754974405193, -3.5132139709989425, -2.165552677641489, -1.986846231312986, -1.0470488165388165, -0.6279734535740316, -3.3306690738754696e-16]","[5.410514716648834, 4.814487145195033, 4.833684647750213, 4.386009166203905, 4.396705601236495, 4.207676494659807, 4.291373944074753, 4.479323566594769, 4.266666666666667, 4.018053609083944, 4.406142226795628, 4.3282481525319225, 4.086436501723674, 4.353534088328996, 4.237882275275712, 4.397732587719156, 4.200756193978401, 4.351296147915861, 4.151529876700168, 4.400000000000001]","[0.3477594940696655, 0.39225672165986, 0.38580930734650376, 0.4492251596881438, 0.44583181765286006, 0.48301372525246844, 0.45967250913440316, 0.4787278052531669, 0.4769444444444445, 0.5097535266993259, 0.4571311920302182, 0.44775059075898493, 0.48486802403091767, 0.44515614835683204, 0.47479483595179506, 0.437150788694639, 0.5040730847408857, 0.46965505143828945, 0.48434596616258935, 0.45499999999999996]"
p0.10481131341546852_n20_k4_seed5,0.10481131341546852,5,20,4,0.7894736842105263,0.9010526315789473,1.610517733919305,1.1363636363636362,0.050000078713650455,0.050000452764179845,(0.08778907394544126+0j),2.48334838396617e-11,9.114649063739213e-07,0.049999999999999996,4.4,0.42000000000000004,"[-7.544935428369224, -7.15936992300126, -6.97199782335444, -6.502396043151648, -5.999999999999995, -5.944658895088958, -5.586666373308883, -5.463063719370782, -5.191824394631467, -4.9999999999999964, -4.84729767421809, -4.466025093656277, -4.113012228302538, -3.697720091830847, -3.5339554443673884, -2.047175934745132, -1.8427351138704977, -1.425875617277296, -0.6612902014553081, -1.1102230246251565e-16]","[4.90362948655063, 4.917841701959146, 4.6972830909895595, 4.43572730712511, 4.303030303030305, 4.328840579053747, 4.4307319330035675, 4.358198130122785, 4.273715053346682, 4.1000000000000005, 4.55224148430557, 4.093369961786767, 4.294826757605611, 4.505767460003138, 4.186076177576354, 4.433521953288063, 4.285700981318324, 4.366743748595646, 4.132753890338995, 4.399999999999999]","[0.319274102689874, 0.31643165960817116, 0.3605433818020881, 0.41285453857497806, 0.4393939393939388, 0.43423188418925074, 0.4138536133992865, 0.428360373975443, 0.44525698933066354, 0.48000000000000004, 0.38955170313888626, 0.48132600764264655, 0.4410346484788781, 0.39884650799937243, 0.4627847644847293, 0.41329560934238746, 0.44285980373633504, 0.426651250280871, 0.473449221932201, 0.4199999999999998]"
p0.10481131341546852_n20_k4_seed6,0.10481131341546852,6,20,4,0.935064935064935,0.9642105263157894,1.7825754272872623,1.3636363636363635,0.05000010696110631,0.05000064294562396,(0.08260246059392232+0j),3.377125834639082e-11,1.2967724722413215e-06,0.05,4.4,0.4933333333333333,"[-8.017302283932281, -7.101300359223123, -6.866128529483358, -6.362612153197438, -6.022260368693287, -5.871315830975209, -5.784294475339051, -5.341383874667483, -5.0, -5.0, -4.660010354337885, -4.531969395541708, -4.370851236925388, -3.8565644877882113, -3.5920020738850384, -2.1644328286520684, -2.006913546952115, -0.8674572856779661, -0.5832009147284153, 3.3306690738754696e-16]","[5.649994003572368, 4.849483417852024, 5.017980168865617, 4.356469956582909, 4.341203339467096, 4.191495044540946, 4.507880762569107, 4.529042212845282, 4.06436104720285, 4.264886861767419, 4.157627997382051, 4.218756009202237, 4.263162671046955, 4.144291500051735, 4.118991807427804, 4.331441014985205, 4.121279822189931, 4.256639342373307, 4.277594262378762, 4.4]","[0.3658208319346165, 0.3947800111767315, 0.44586002124348134, 0.5250546736727446, 0.5243003988524779, 0.5394136931722203, 0.4735456884431041, 0.48245022534512144, 0.5338897067963221, 0.5096595042031038, 0.5085490994625986, 0.5029260064645322, 0.4673324710554658, 0.516177744073361, 0.5227244592736764, 0.5069846384773865, 0.5351849961557826, 0.5076588110696796, 0.5034584523492416, 0.4933333333333333]"
p0.10481131341546852_n20_k4_seed7,0.10481131341546852,7,20,4,0.9560439560439561,0.9473684210526315,1.662554488521919,1.4893617021276595,0.050000063460124165,0.05000045384467536,(0.09373802317576127+0j),2.002189559514609e-11,9.141927168342988e-07,0.04999999999999999,4.7,0.5149999999999999,"[-8.801385594524165, -8.181616713236807, -6.882101006969315, -6.555865262535037, -6.377083392506594, -6.210106692629867, -5.975588864260721, -5.666569507744466, -5.517248110649357, -5.211253160016148, -4.914071773608152, -4.710804387717948, -4.521244654497795, -4.308121480815921, -3.763497229900734, -2.7040669540723865, -2.0987403397887685, -1.0279574608553053, -0.5726774136705629, -5.551115123125783e-16]","[6.310975590896079, 5.711131118238013, 5.190003581128731, 4.9064940011747264, 4.973859385550391, 5.344200100067312, 4.27846264514726, 4.2920870586883995, 4.512763999729778, 4.5533721872536805, 4.415538658835985, 4.208043287982272, 4.778368584974456, 4.150220568115184, 4.131874742410432, 4.36093959056295, 4.311337839985391, 4.275300669143119, 4.595026390115839, 4.700000000000001]","[0.378219626987189, 0.36409171022917153, 0.4904854966694295, 0.5352721781683728, 0.5413775020833126, 0.4176765214653744, 0.5345350242512904, 0.5385176678724678, 0.5836128386455656, 0.5512820437441889, 0.6171857469226564, 0.5165123501055233, 0.49914660151129625, 0.5142086097973262, 0.5572704956184725, 0.49081021436427885, 0.5721056875030899, 0.5259972866454551, 0.55669239741554, 0.515]"
p0.1206792640639329_n20_k4_seed0,0.1206792640639329,0,20,4,1.0,1.0294736842105263,1.8558317576433652,1.1627906976744187,0.05000016244261882,0.050001040006338676,(0.08656809673871982+0j),5.127328039447697e-11,2.097694251001291e-06,0.05000000000000001,4.3,0.5066666666666667,"[-7.21707786383733, -7.0317853081536255, -6.252774317816803, -6.000000000000002, -5.999999999999997, -5.920552502104388, -5.766170223315033, -5.505703650761604, -5.278369103406808, -5.000000000000005, -4.786935151257038, -4.502591667783722, -4.104808561626593, -3.750098018865185, -3.573478573339015, -2.1552634823281713, -1.8755493811134398, -0.78757551222639, -0.49126668206487517, 2.220446049250313e-16]","[4.7830177110464795, 4.864986475007532, 4.221376105934324, 4.2222222222222285, 4.99642151388674, 4.066492632289983, 4.269138112669811, 4.133018544857723, 4.367429118659807, 4.075000000000001, 4.299343741451683, 4.077071019104269, 4.048880048256323, 4.239156468619079, 4.12584702917662, 4.240511103253057, 4.253871506437604, 4.108650625442462, 4.303987535571015, 4.3]","[0.4476321450623496, 0.45515633454650833, 0.509288403289489, 0.49629629629629624, 0.5995228685182319, 0.500432819875885, 0.49494924219046477, 0.49862472004160235, 0.5590344230921023, 0.5329166666666664, 0.47104748417236775, 0.4991649999878771, 0.49411175985367417, 0.48173143245561334, 0.533578629306929, 0.5232095547913324, 0.5015696594184121, 0.4900487704429243, 0.5378733251761733, 0.5066666666666666]"
p0.1206792640639329_n20_k4_seed1,0.1206792640639329,1,20,4,0.7411764705882353,0.8589473684210527,1.4729556511843567,1.3043478260869565,0.05000008979995504,0.05000046318583953,(0.08728846399476535+0j),2.8340804262116037e-11,9.333776466729426e-07,0.05000000000000001,4.6,0.4066666666666666,"[-8.185075114302457, -7.9561617609506605, -7.060412036080989, -6.580453659204937, -6.361195410561413, -6.12514535817924, -5.846789170600464, -5.336296384807264, -5.151104340399905, -5.0, -4.999999999999997, -4.795428618601668, -4.195849021792241, -3.9681110065000995, -3.777703202527013, -2.47720485884435, -2.1005795938837655, -1.1818913761443859, -0.9005990866191663, 5.551115123125783e-16]","[5.498948154993963, 5.349876874506638, 4.802875681572431, 4.649478669477218, 4.634916257380117, 4.217156393246403, 4.616642730103916, 4.674037457576895, 4.728764409913527, 4.224223038452173, 4.566666666666659, 4.4697718538552484, 4.402461477045617, 4.454714194169922, 4.257737912855983, 4.342815916053196, 4.503725255793577, 4.378667150827371, 4.350742943961313, 4.6]","[0.27867376045077197, 0.29000163444966764, 0.3467790776254155, 0.3937873569716604, 0.39885096872393866, 0.45714906465868915, 0.4360193521603531, 0.3879046114216095, 0.36791876038833454, 0.49253888591776995, 0.41555555555555734, 0.42112058320842166, 0.4297451741101892, 0.4267386603157281, 0.4720209831269019, 0.4436557149425645, 0.44017588984787476, 0.42912540363564916, 0.4581107817400087, 0.4066666666666668]"
p0.1206792640639329_n20_k4_seed2,0.1206792640639329,2,20,4,0.8759124087591241,0.9978947368421054,1.7450672356515762,1.4285714285714286,0.05000010427535882,0.05000073608914869,(0.07630044442544878+0j),3.2916627333892216e-11,1.4842477447135307e-06,0.049999999999999996,4.2,0.465,"[-7.954771620528634, -6.306827213518541, -6.165632002248808, -5.999999999999997, -5.913369888985917, -5.794819567899042, -5.403077377472495, -5.310224972083027, -5.000000000000004, -5.000000000000001, -4.481642041713732, -4.293946885137488, -4.153763565955134, -3.6055738092716116, -3.518526235508178, -1.8836375591378478, -1.782238734529119, -0.9211196838144786, -0.5108288421959656, 0.0]","[5.314571736712829, 4.238762260367471, 4.211182419899606, 4.2000000000000135, 4.042899089758361, 4.296431928202456, 4.1242375974221765, 4.308967198707916, 4.133333333333334, 4.00162371164969, 4.134643261500106, 4.042024897155377, 4.1650100129781125, 4.081420689009855, 4.036492010242549, 4.10713966067472, 4.195303955782032, 4.1417574408227145, 4.025822507430379, 4.199999999999999]","[0.28740841124506766, 0.4525968502729807, 0.4609060566453187, 0.4649999999999975, 0.49225727588780116, 0.44801018635571405, 0.480354671654893, 0.43829503608868625, 0.4766666666666667, 0.49971585046130435, 0.47531019711923256, 0.4920160047135768, 0.47151382009066123, 0.4855652048269678, 0.49333354398623835, 0.4802106586298082, 0.46743489776821223, 0.4732294183625565, 0.49489109968561945, 0.465]"
p0.1206792640639329_n20_k4_seed3,0.1206792640639329,3,20,4,0.8181818181818182,0.8926315789473683,1.6848280718994586,1.3636363636363635,0.050000096921775095,0.0500006005219735,(0.0847518453324347+0j),3.059601598388076e-11,1.2108249288489971e-06,0.05,4.4,0.44333333333333336,"[-7.916615620270898, -7.589334237935121, -6.760521307003283, -6.441412423485969, -6.051056905744433, -5.882399422693376, -5.625401809006254, -5.257978777832033, -5.000000000000007, -5.000000000000003, -4.732819213507965, -4.437740490554969, -4.1741464272934214, -3.742046493298612, -3.5679191734004965, -2.170572667532955, -1.8291738420181385, -1.0818296513108157, -0.7390315371112205, -2.220446049250313e-16]","[5.42605440106207, 5.464610634750229, 4.829482430459297, 4.40272424460732, 4.10687240593492, 4.133726602043696, 4.141415272590059, 4.24984724121503, 4.266666666666669, 4.000942874131769, 4.7086258253978475, 4.1511931589382005, 4.406965343064523, 4.102186187871548, 4.208232197688696, 4.334355840766365, 4.336862696648773, 4.240893181030794, 4.089285669263962, 4.4]","[0.2889431504437361, 0.3095036857963198, 0.400440189688618, 0.43182888648723894, 0.4816075975582667, 0.48222804276666054, 0.477270761040649, 0.467112496338952, 0.4622222222222216, 0.4998664261646661, 0.39095462725336466, 0.47276332936294646, 0.44416088896507905, 0.48588789385762715, 0.47087361315155585, 0.4445104273575668, 0.4605464639181352, 0.46732575337884796, 0.48515330374554694, 0.44333333333333325]"
p0.1206792640639329_n20_k4_seed4,0.1206792640639329,4,20,4,0.8414634146341463,0.8926315789473683,1.6689498328478365,1.5555555555555556,0.05000008586404978,0.05000043733059875,(0.07425522256910161+0j),2.7119616802588918e-11,8.824342821658638e-07,0.04999999999999999,4.5,0.4609523809523809,"[-8.508508313176694, -7.91774389513331, -6.809389933938526, -6.295575799039835, -6.1908386055304145, -5.940166319078224, -5.761349250492626, -5.279157068022267, -5.000000000000001, -4.999999999999998, -4.837165085594023, -4.683735498582114, -4.236956795133388, -3.8899430618904143, -3.5984592473940262, -2.345969608549401, -1.9426100675549192, -1.0218325287057013, -0.740598922184119, -1.7763568394002505e-15]","[6.316822937809648, 5.3945198105682985, 4.782420894043215, 4.629552891757753, 4.184170800637571, 4.09252079844686, 4.418161478202187, 4.85589216432135, 4.000537180334344, 4.33333333333333, 4.332933249977481, 4.312629833159527, 4.335730621452334, 4.178386637153402, 4.202225793088728, 4.393936973542303, 4.1513762797780105, 4.355787563192131, 4.229597939535875, 4.500000000000001]","[0.3281516711116339, 0.2888171256568961, 0.4243753449429964, 0.4700345303044934, 0.4864050281766936, 0.5147043421816107, 0.4840599227847181, 0.3775548123981236, 0.5220635973182249, 0.4809126984126991, 0.4688129478707587, 0.4831940538455004, 0.48546182763341544, 0.48678439536833884, 0.5040981406157292, 0.468258020303153, 0.5104125474760624, 0.49272649528262025, 0.48249800039646124, 0.4609523809523809]"
