index_str,p,seed,n_nodes,n_neighbors,transitivity,avg_length,sigma,hub_ness,ipr_rho,ipr_O,ipr_eigenvector,variance_rho,variance_O,variance_eigenvector,k_avg,avg_clustering,weighted_k_avg,weighted_clustering
p0.025595479226995357_n40_k6_seed7,0.025595479226995357,7,40,6,0.9935897435897436,1.0865384615384615,2.201868279893091,1.1475409836065575,0.025000027586598077,0.02500036327990402,0.037300717139601536,1.7427667495640053e-11,1.4728021375937745e-06,0.025,6.1,0.599047619047619,"[6.804351866093255, 6.626100905348875, 6.129191973836707, 6.074999999999995, 6.053909593538863, 6.102873060563948, 6.1545647241181065, 6.07910292883005, 6.1, 6.000082973548153, 6.008661025301285, 6.056588952755299, 6.039872811960183, 6.070205737212839, 6.005594161895365, 6.050983892816728, 6.0911433799820855, 6.07142857142857, 6.16541194250553, 6.030136381452328, 6.015628925928333, 6.1240066595373435, 6.075000000004018, 6.096427554625825, 6.0392478268705645, 6.018394773194595, 6.199999999999999, 6.004618247206718, 6.033348325825139, 6.061905883676014, 6.029264323243751, 6.043460382768188, 6.035580041937099, 6.084478200946855, 6.031607835184326, 6.0519575722036105, 6.099886802741023, 6.067367808767174, 6.113862132109334, 6.099999999999999]","[0.5390680478780163, 0.5547443122720322, 0.5974248563943865, 0.6004373526284229, 0.6024884674035949, 0.6005411147725179, 0.5974160423933327, 0.5955722749054307, 0.599047619047619, 0.6133214799693116, 0.6047078826212415, 0.5962026911661579, 0.5980689019203691, 0.5975813843003738, 0.6077850143594663, 0.6085709755256428, 0.6091952225985431, 0.5945578231292519, 0.5890372566001167, 0.6261324568454435, 0.6039487902891973, 0.5959237538561339, 0.6023007426091496, 0.595019441607973, 0.6035582074429193, 0.6016178268751066, 0.5847619047619047, 0.6126735837323738, 0.608569286786885, 0.597886712238098, 0.6039583980392822, 0.6025510126835119, 0.6067996812546537, 0.595009649081421, 0.6082862548595249, 0.5982605102018121, 0.6049216118903851, 0.5994243717789974, 0.5999448059227281, 0.599047619047619]"
p0.029470517025518096_n40_k6_seed0,0.029470517025518096,0,40,6,0.9433962264150944,0.8749999999999999,2.563385835776112,1.1382113821138211,0.025000029711631,0.025000402434576612,0.037762195696319466,1.8765096971919716e-11,1.6295684629009557e-06,0.024999999999999994,6.15,0.5742857142857142,"[6.752906564643151, 6.679696678779047, 6.641854665495267, 6.182684232571373, 6.093318733525527, 6.114744214273337, 6.086580909492886, 6.0753199082147935, 6.1008444711042475, 6.064720885083734, 6.183333333333298, 6.0893228877086205, 6.055551554379698, 6.080471055268623, 6.085068978790993, 6.108654556205084, 6.0921913623884425, 6.038461538461537, 6.23320903889382, 6.072735262582839, 6.105709335272056, 6.21085584274879, 6.053302346046766, 6.048137420775642, 6.063649324661183, 6.082126069696852, 6.109733873869742, 6.172124681670843, 6.1999999999999975, 6.023904555278861, 6.102199865900582, 6.081940878826023, 6.054423086963967, 6.039160594109842, 6.226285742993712, 6.097145309505265, 6.145346863554249, 6.130647948967658, 6.065718883328402, 6.1499999999999995]","[0.47093030320403145, 0.48348056935216344, 0.48996777162938276, 0.5686827029877647, 0.5840025028241951, 0.5803295632674279, 0.5851575583726483, 0.5870880157346068, 0.582712376382129, 0.5889049911285029, 0.5685714285714345, 0.5846875049642362, 0.5904768763920516, 0.5862049619539502, 0.5854167464929729, 0.5813735046505571, 0.5841957664476957, 0.5934065934065934, 0.5600213076182025, 0.587531097842942, 0.5818783996676473, 0.5638532841002071, 0.5908624549634116, 0.5917478707241757, 0.58908868720094, 0.5859212451948251, 0.581188478765187, 0.5704929117135698, 0.5657142857142861, 0.5959020762379096, 0.5824800229884715, 0.5859529922012532, 0.5906703279490344, 0.5932867552954557, 0.5612081583439352, 0.583346518370526, 0.5750833948192714, 0.5776032087484014, 0.5887339057151311, 0.5742857142857142]"
p0.029470517025518096_n40_k6_seed1,0.029470517025518096,1,40,6,0.8951965065502184,0.8019230769230768,2.5259809077934605,1.2598425196850394,0.025000075820438245,0.025001229837031694,,4.7863971429219924e-11,4.971256091150584e-06,,6.35,0.5552976190476191,"[7.590385604226808, 7.42301233100609, 6.876663806812682, 7.04279460628197, 6.784492318424262, 6.342954562712613, 6.4899655323309755, 6.349553326645907, 6.163231832949126, 6.188256328671407, 6.235719848678011, 6.210205294008151, 6.249651812291615, 6.205936076526303, 6.159492347938542, 6.206038302986539, 6.271512340581328, 6.183307259321852, 6.105107234021233, 6.298911109074028, 6.236906848280627, 6.302957413070693, 6.155035546689472, 6.28990787956003, 6.152099170160616, 6.1589820894850025, 6.260232251092646, 6.389369845076178, 6.03333174100557, 6.162082204241422, 6.15295453278964, 6.196241749250046, 6.285296594538037, 6.250876783262492, 6.2535088238093, 6.421276407725504, 6.17207310478717, 6.207316002701482, 6.192359136984625, 6.35]","[0.4029642218978829, 0.4348047342979309, 0.4730793768690268, 0.4589526285540152, 0.47434629931005035, 0.556333644861994, 0.5303498693978276, 0.5605799285283097, 0.5786635502047679, 0.5751770677472896, 0.5783116787281581, 0.5692274484698199, 0.5771145275756708, 0.5737134142424299, 0.5776419571025695, 0.5688524064513504, 0.5666190388415707, 0.5802784103340092, 0.5953586788035128, 0.556919899545793, 0.5629397618784956, 0.5686828601933631, 0.580432944537962, 0.5674102528033376, 0.5810719857945057, 0.5807889265836444, 0.5659452954439032, 0.5488645567237209, 0.6031129220185196, 0.5775099521302751, 0.5790000057890488, 0.5747798370582058, 0.567140861083171, 0.5631162529843641, 0.5656697066957959, 0.5427888270296296, 0.5876478557051409, 0.5775405804218354, 0.5728749762182439, 0.555297619047619]"
p0.029470517025518096_n40_k6_seed2,0.029470517025518096,2,40,6,0.8902077151335313,0.8976923076923077,2.2714476244012682,1.2698412698412698,0.025000055373698142,0.025000852680689568,,3.495406236202974e-11,3.4454000987940314e-06,,6.3,0.5517857142857142,"[7.571212571618366, 6.9217246632542375, 6.7631004770431, 6.651482482359535, 6.8266904791880085, 6.170058506697245, 6.079149485971319, 6.192039453504112, 6.114610266890669, 6.336060750592672, 6.233333333333315, 6.224893492528907, 6.368043799663699, 6.5392869377154055, 6.132095594481482, 6.217618477576323, 6.092450803190473, 6.159505171027183, 6.192154578931598, 6.2828667803376685, 6.21507244469089, 6.280314197044504, 6.062772227167031, 6.153762406147633, 6.2425915219495405, 6.181061372494223, 6.181501605027934, 6.16814684706412, 6.207893390502184, 6.200000000000005, 6.082205499755717, 6.22332515924977, 6.163210212595813, 6.259224906270637, 6.211135638641732, 6.230603172802685, 6.173632320480113, 6.175754086393189, 6.219414885816979, 6.300000000000001]","[0.37342336017692357, 0.4506159011942047, 0.46993220606813146, 0.4913775845036035, 0.4686842414919571, 0.5709058536818503, 0.5871080852768142, 0.569178367163762, 0.5807175028122921, 0.5486807038724439, 0.5610714285714308, 0.5614584156197503, 0.5385194645036242, 0.5174368557346671, 0.5793825142880289, 0.5645865743972658, 0.5845933554912045, 0.5744310050167435, 0.5677656330686558, 0.5531912551221413, 0.5657554671415641, 0.5551765846262782, 0.5895536143915099, 0.5747560983928358, 0.5601163565766438, 0.5705724790332168, 0.570928032171646, 0.571916102232354, 0.5652284225484446, 0.565714285714285, 0.5867099906667874, 0.5635183181121274, 0.5731952645539307, 0.5590433433049437, 0.5648250927570009, 0.5625359950162858, 0.5714986998585956, 0.5716054006445949, 0.5639330013443147, 0.5517857142857144]"
p0.029470517025518096_n40_k6_seed3,0.029470517025518096,3,40,6,0.9615384615384615,1.0,2.3152399096890752,1.1475409836065575,0.0250000378469855,0.025000599871456274,,2.3906456243833287e-11,2.4313893787938845e-06,,6.1,0.582857142857143,"[6.7045002924585475, 6.6582673765740115, 6.130901699437498, 6.058651845861233, 6.035700823642156, 6.05910509319139, 6.038827483162656, 6.128305301858526, 6.033333333333331, 6.015642245513085, 6.109656150134107, 6.0921040060957345, 6.034507352397127, 6.099831079441422, 6.123452591305826, 6.060794838350933, 6.049801219061344, 6.057534771464505, 6.080269352986415, 6.051837661482332, 6.074655607957387, 6.069098300562511, 6.019098300562506, 6.105250704080356, 6.040258542090379, 6.06135587618892, 6.03674247156915, 6.129389267982695, 5.999999999999999, 6.053484074886862, 6.059376781214154, 6.0090732945642245, 6.180901699437495, 6.080942120699964, 6.080557053937666, 6.075508526732021, 6.051144605224584, 6.054773785856582, 6.091420403349744, 6.1]","[0.47922852129282045, 0.48715416401588385, 0.5775597086678577, 0.5899453978523603, 0.593879858804202, 0.5898676983100473, 0.5933438600292591, 0.5780048053956813, 0.5942857142857148, 0.5973184721977571, 0.5812018028341529, 0.5842107418121598, 0.5940844538747785, 0.5828861006671845, 0.5788366986332872, 0.5895780277112683, 0.5914626481609127, 0.5901368963203705, 0.5862395394880433, 0.5911135437458859, 0.5872018957787339, 0.5881545770464265, 0.5967260056178563, 0.5819570221576534, 0.5930985356416492, 0.5894818497961853, 0.5937012905881455, 0.577818982631538, 0.5999999999999999, 0.5908313014479666, 0.5898211232204309, 0.5984445780747044, 0.5689882800964295, 0.5861242078800063, 0.5861902193249715, 0.5870556811316534, 0.5912323533900713, 0.5906102081388718, 0.5843279308543297, 0.582857142857143]"
p0.029470517025518096_n40_k6_seed4,0.029470517025518096,4,40,6,0.988562091503268,1.0957692307692306,2.200239069109676,1.15702479338843,0.025000027586598077,0.02500036327990402,0.03750000000000001,1.7427667495640053e-11,1.4728021375937745e-06,0.025,6.05,0.5954761904761905,"[6.6417930827811285, 6.06545084971875, 6.006413786755644, 6.0206107373853746, 6.031938505075573, 6.0975528258147556, 6.035154167581722, 6.05, 6.000062451603083, 6.005436440687781, 6.079389262614624, 6.054977374654025, 6.0345491502812525, 6.007996982262505, 6.090450849718755, 6.00065834440314, 6.02061073738537, 6.02823221968292, 6.002447174185242, 6.014265633095832, 6.065450849718747, 6.019027334218039, 6.009549150281251, 6.006253021725005, 6.097552825814761, 6.0124152731626355, 6.099999999999998, 6.000171635583726, 6.000149136230911, 6.0006401901616515, 6.090450849718752, 6.042554928926198, 6.009549150281253, 6.0509970815786405, 6.002447174185242, 6.031909214500442, 6.0345491502812525, 6.009336418747118, 6.079389262614624, 6.050000000000001]","[0.5205399040366223, 0.5952298947967265, 0.5992059121159677, 0.6007815277522869, 0.596045708895405, 0.5912553644229348, 0.5956475792517867, 0.5954761904761906, 0.6031570214632539, 0.5993269168672273, 0.5935041865334273, 0.5931932774237876, 0.5990558194889877, 0.5990098974341662, 0.592134656701487, 0.5999184906929447, 0.6007815277522881, 0.5965045823249719, 0.6030303498627795, 0.598233778759564, 0.5952298947967263, 0.5976442348110999, 0.6021510575842258, 0.5992258163578567, 0.5912553644229346, 0.598462870941769, 0.5876190476190479, 0.6066339572284483, 0.6005540950946071, 0.5999207383609382, 0.592134656701488, 0.5947312945138994, 0.6021510575842259, 0.593686075614073, 0.6030303498627796, 0.5960493353475641, 0.5990558194889878, 0.5988440624408331, 0.5935041865334275, 0.5954761904761905]"
p0.029470517025518096_n40_k6_seed5,0.029470517025518096,5,40,6,0.9322033898305084,0.9192307692307693,2.3810350832599623,1.2903225806451613,0.02500006746547014,0.0250011138689233,0.03981931994310595,4.261187168562785e-11,4.51004116524369e-06,0.024999999999999994,6.2,0.5710714285714287,"[7.329368865934418, 6.757348530783249, 6.611456154866962, 6.249747135190009, 6.239280015915523, 6.144536234885642, 6.2254013528177765, 6.103187264078551, 6.09912342413278, 6.066666666666664, 6.341969617187747, 6.142851953706204, 6.1162644890094136, 6.205374089238677, 6.050307717581714, 6.104281068839539, 6.206610096967845, 6.112951479686741, 6.132114956580513, 6.068786592443023, 6.127208325844684, 6.135288490103028, 6.144579351319158, 6.155097620320138, 6.213606559187561, 6.0539456126507325, 6.121659076106484, 6.126401752443343, 6.000000000000001, 6.074958279039242, 6.280104279077111, 6.1371412055497, 6.079556684823329, 6.180123254542513, 6.10045843759501, 6.152299182873747, 6.1157083719943, 6.15982955172589, 6.134406258291031, 6.200000000000001]","[0.4274134991549907, 0.4710324785847554, 0.4977531915088389, 0.5703709652883464, 0.5633905898549347, 0.5846884958263779, 0.568256567843348, 0.5883507670609424, 0.5847113174390037, 0.5903571428571435, 0.542184889405766, 0.5761951830691999, 0.5840534336530294, 0.5696675224402781, 0.5957908052021141, 0.5829675804903397, 0.5703841508014809, 0.5829507438051036, 0.5807857298812487, 0.5903122159367125, 0.5900815808506901, 0.57905144677563, 0.5801087827039217, 0.5746416118092605, 0.5701186284647105, 0.5910379033292177, 0.5807637220063027, 0.5838782210368026, 0.6000000000000001, 0.5888263211622805, 0.5623846961853685, 0.580174621625964, 0.5906194478007842, 0.5716773057324285, 0.5864177511510454, 0.5792900218129476, 0.5823250471534679, 0.5782157037398853, 0.5805556308410542, 0.5710714285714287]"
p0.029470517025518096_n40_k6_seed6,0.029470517025518096,6,40,6,0.9336419753086421,0.951153846153846,2.304672767116564,1.129032258064516,0.025000060227484116,0.025001021539287144,,3.8034783012661704e-11,4.134644600144409e-06,,6.2,0.5692857142857143,"[6.783007573851362, 6.803646627959014, 6.676130238200687, 6.546254219708796, 6.299957536243893, 6.128349591996711, 6.153832213417874, 6.122199452661052, 6.122691809973977, 6.11785741911873, 6.221118501128513, 6.117188512566184, 6.177455373949681, 6.104971746402555, 6.121441246234966, 6.033538190056166, 6.113965551560469, 6.0713355034693155, 6.186633208592248, 6.116398034778558, 6.150087699708035, 6.123984831968674, 6.273946662028431, 6.107529247851231, 6.189754072500313, 6.0670804805158625, 6.090621419183726, 6.135589857971512, 6.1999999999999655, 6.045611197355125, 6.143407680087888, 6.150530351312933, 6.211830761084123, 6.151335123216988, 6.17053941877688, 6.193144997461333, 6.073084527573343, 6.112658824464414, 6.191290295068488, 6.200000000000001]","[0.48048655485613884, 0.47684103890479806, 0.49312587027245774, 0.515604438127298, 0.5576101573892157, 0.5798124721954909, 0.5756695428687321, 0.5809198163916437, 0.5820120943289141, 0.5827114087438177, 0.567826303822379, 0.5817255424157548, 0.5699186402802034, 0.5837890002592183, 0.5796711496689588, 0.5951372460568144, 0.5842144069596193, 0.5888055822936027, 0.5695029316563696, 0.5809261413922133, 0.5788701620857046, 0.5815125128128302, 0.5574681102035436, 0.582589764714138, 0.5738153580691057, 0.5896161509583866, 0.5874386532856455, 0.5789447621029105, 0.5692857142857195, 0.5939117777120709, 0.5765471848210776, 0.5762577204358358, 0.5666046267511595, 0.5763872484162041, 0.5737407516076565, 0.5698631859960048, 0.5893026734200119, 0.5829290019387721, 0.5707471586424382, 0.5692857142857144]"
p0.029470517025518096_n40_k6_seed7,0.029470517025518096,7,40,6,0.9935897435897436,1.0865384615384615,2.201868279893091,1.1475409836065575,0.025000027586598077,0.02500036327990402,0.037300717139601536,1.7427667495640053e-11,1.4728021375937745e-06,0.025,6.1,0.599047619047619,"[6.804351866093255, 6.626100905348875, 6.129191973836707, 6.074999999999995, 6.053909593538863, 6.102873060563948, 6.1545647241181065, 6.07910292883005, 6.1, 6.000082973548153, 6.008661025301285, 6.056588952755299, 6.039872811960183, 6.070205737212839, 6.005594161895365, 6.050983892816728, 6.0911433799820855, 6.07142857142857, 6.16541194250553, 6.030136381452328, 6.015628925928333, 6.1240066595373435, 6.075000000004018, 6.096427554625825, 6.0392478268705645, 6.018394773194595, 6.199999999999999, 6.004618247206718, 6.033348325825139, 6.061905883676014, 6.029264323243751, 6.043460382768188, 6.035580041937099, 6.084478200946855, 6.031607835184326, 6.0519575722036105, 6.099886802741023, 6.067367808767174, 6.113862132109334, 6.099999999999999]","[0.5390680478780163, 0.5547443122720322, 0.5974248563943865, 0.6004373526284229, 0.6024884674035949, 0.6005411147725179, 0.5974160423933327, 0.5955722749054307, 0.599047619047619, 0.6133214799693116, 0.6047078826212415, 0.5962026911661579, 0.5980689019203691, 0.5975813843003738, 0.6077850143594663, 0.6085709755256428, 0.6091952225985431, 0.5945578231292519, 0.5890372566001167, 0.6261324568454435, 0.6039487902891973, 0.5959237538561339, 0.6023007426091496, 0.595019441607973, 0.6035582074429193, 0.6016178268751066, 0.5847619047619047, 0.6126735837323738, 0.608569286786885, 0.597886712238098, 0.6039583980392822, 0.6025510126835119, 0.6067996812546537, 0.595009649081421, 0.6082862548595249, 0.5982605102018121, 0.6049216118903851, 0.5994243717789974, 0.5999448059227281, 0.599047619047619]"
p0.03393221771895328_n40_k6_seed0,0.03393221771895328,0,40,6,0.9591194968553459,0.903076923076923,2.525084251560406,1.1382113821138211,0.025000029711631,0.025000402434576612,0.03775463905041603,1.8765096971919716e-11,1.6295684629009557e-06,0.025,6.15,0.5823809523809524,"[6.781110582639908, 6.6785508087798355, 6.576337590588319, 6.136066792969532, 6.101394385425797, 6.243590174637184, 6.081163422129843, 6.048792915732777, 6.116660740594995, 6.15, 6.000229336721623, 6.211055049747425, 6.069633569358035, 6.11186723655887, 6.165288630885583, 6.014120945389122, 6.018589057423791, 6.127428328973708, 6.193350694956643, 6.0574028182044435, 6.129669518444198, 6.175926135849519, 6.115291180814376, 6.113327736969163, 6.092565902784171, 6.07984641780137, 6.0916490633198155, 6.000152410446594, 6.00033281866976, 6.300000000000008, 6.050695121924108, 6.073688886834168, 6.0411978890605, 6.0888166740980285, 6.132584204554973, 6.13324819454801, 6.1453378604243625, 6.079851585652024, 6.123899881925404, 6.15]","[0.4687461361840889, 0.5058538096143772, 0.5450697654710863, 0.5808989208215086, 0.5939822366063137, 0.5789818525292372, 0.5916386885669737, 0.5929661783948836, 0.580678385771336, 0.5823809523809518, 0.6066295359593563, 0.5765996533400344, 0.5951470196642854, 0.5871054981462623, 0.5858374768995558, 0.599205513198102, 0.5987498317534613, 0.5827709920263018, 0.5734105056608723, 0.6056232743674346, 0.5804730190338296, 0.572283620063305, 0.5902794824924036, 0.5933220265937591, 0.5870724957166142, 0.5873745079039687, 0.5888864308634296, 0.6066419906895986, 0.6066127817391815, 0.5580952380952362, 0.5971289344150039, 0.5916611944182686, 0.5995331296606254, 0.5893511678396028, 0.5843796757240013, 0.581982959394626, 0.5828017016407401, 0.5887644263634868, 0.5938204412411734, 0.5823809523809523]"
